NewVisitor,Returning,GoogleCPC,BINGCPC,Facebook,Tripadvisor,Referrals,OrganicDirect,Mobile,Tablet,Desktop,Users,Sessions,PagesVisitedNumber,TransactionsNumber,Revenue
0,1,0,0,0,0,1,0,0,1,0,1,1,2,0,0
1,0,0,0,0,0,1,0,0,0,1,2,2,2,0,0
0,1,0,0,0,0,1,0,0,0,1,2,2,5,0,0
0,1,0,0,0,0,1,0,0,0,1,5,5,10,0,0
1,0,0,0,0,0,1,0,0,0,1,2,5,6,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,7,0,0
1,0,0,0,0,0,1,0,0,0,1,6,6,10,0,0
1,0,0,0,0,0,1,0,1,0,0,3,3,11,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,2,0,0
0,1,0,0,0,0,1,0,0,0,1,2,2,5,0,0
0,1,0,0,0,0,1,0,0,1,0,2,2,9,0,0
0,1,0,0,0,0,1,0,1,0,0,1,1,10,0,0
0,1,0,0,0,0,1,0,1,0,0,1,1,2,0,0
0,1,0,0,0,0,1,0,1,0,0,3,3,14,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,4,0,0
0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,3,3,11,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,4,0,0
0,1,0,0,0,0,1,0,1,0,0,1,1,12,0,0
0,1,0,0,0,0,1,0,0,0,1,2,2,2,0,0
0,1,0,0,0,0,1,0,0,0,1,6,22,87,0,0
0,1,0,0,0,0,1,0,0,0,1,2,2,9,0,0
0,1,0,0,0,0,1,0,0,0,1,1,2,11,0,0
0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,3,3,10,0,0
1,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0
0,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0
0,1,0,0,0,0,0,0,0,0,1,1,1,9,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0
0,1,0,0,0,0,1,0,0,1,0,1,1,2,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,12,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,3,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,3,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,4,0,0
0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,2,2,3,0,0
1,0,0,0,0,0,1,0,1,0,0,5,5,12,0,0
0,1,0,0,0,0,1,0,0,1,0,2,2,3,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,2,0,0
0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
0,1,0,0,0,0,1,0,1,0,0,12,12,26,0,0
1,0,0,0,0,0,1,0,1,0,0,4,4,9,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,3,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,2,0,0
1,0,0,0,0,0,1,0,1,0,0,1,6,47,0,0
1,0,0,0,0,0,1,0,0,0,1,4,4,16,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,4,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,2,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0
1,0,0,0,0,0,1,0,0,0,1,3,3,6,0,0
0,1,0,0,0,0,1,0,0,0,1,3,3,6,0,0
0,1,0,0,0,0,1,0,0,1,0,2,3,12,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,5,0,0
1,0,0,0,0,0,1,0,1,0,0,1,2,17,0,0
0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0
1,0,0,0,0,0,1,0,0,0,1,11,11,22,0,0
1,0,0,0,0,0,1,0,0,0,1,6,7,23,0,0
1,0,0,0,0,0,1,0,0,1,0,4,4,44,0,0
1,0,0,0,0,0,1,0,1,0,0,3,3,11,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,18,0,0
1,0,0,0,0,0,1,0,0,0,1,3,3,5,0,0
1,0,0,0,0,0,1,0,0,0,1,2,2,6,0,0
0,1,0,0,0,0,1,0,0,0,1,2,2,6,0,0
0,1,0,0,0,0,1,0,0,0,1,2,2,8,0,0
1,0,0,0,0,0,1,0,1,0,0,1,2,21,0,0
1,0,0,0,0,0,1,0,0,0,1,2,2,2,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,4,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,2,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,9,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,2,0,0
1,0,0,0,0,0,1,0,0,0,1,18,29,65,0,0
1,0,0,0,0,0,1,0,0,1,0,3,3,7,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,2,2,4,0,0
1,0,0,0,0,0,1,0,0,0,1,1,27,31,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,2,2,6,0,0
0,1,0,0,0,0,1,0,0,1,0,2,2,5,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,5,0,0
1,0,0,0,0,0,1,0,0,0,1,4,4,5,0,0
1,0,0,0,0,0,1,0,0,0,1,2,2,13,0,0
0,1,0,0,0,0,1,0,1,0,0,1,1,9,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,9,0,0
0,1,0,0,0,0,1,0,0,0,1,13,13,39,0,0
0,1,0,0,0,0,1,0,0,0,1,3,3,7,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,4,4,10,0,0
0,1,0,0,0,0,1,0,0,1,0,4,4,7,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,5,0,0
0,1,0,0,0,0,1,0,0,1,0,1,6,16,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,4,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,5,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
0,1,0,0,0,0,1,0,1,0,0,1,1,6,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,8,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,3,0,0
1,0,0,0,0,0,1,0,0,1,0,1,4,7,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,4,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,2,2,3,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,3,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,11,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,20,20,67,0,0
0,1,0,0,0,0,1,0,0,0,1,14,27,169,0,0
0,1,0,0,0,0,1,0,0,1,0,5,5,24,0,0
0,1,0,0,0,0,1,0,0,1,0,4,31,180,0,0
1,0,0,0,0,0,1,0,0,1,0,1,5,23,0,0
0,1,0,0,0,0,1,0,0,0,1,3,3,8,0,0
1,0,0,0,0,0,1,0,0,0,1,3,3,6,0,0
1,0,0,0,0,0,1,0,0,1,0,2,2,6,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,2,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,5,0,0
0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,5,5,6,0,0
1,0,0,0,0,0,1,0,0,0,1,2,2,2,0,0
1,0,0,0,0,0,1,0,0,0,1,1,2,6,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,2,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,17,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,10,0,0
1,0,0,0,0,0,1,0,0,0,1,25,25,58,0,0
1,0,0,0,0,0,1,0,0,1,0,2,2,4,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,12,0,0
0,1,0,0,0,0,1,0,0,0,1,1,3,17,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,13,0,0
0,1,0,0,0,0,1,0,0,0,1,2,2,2,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,12,12,26,0,0
1,0,0,0,0,0,1,0,1,0,0,6,6,27,0,0
1,0,0,0,0,0,1,0,0,1,0,3,3,16,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,9,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,2,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,7,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,61,61,250,0,0
1,0,0,0,0,0,1,0,0,0,1,24,35,130,0,0
0,1,0,0,0,0,1,0,1,0,0,9,9,76,0,0
0,1,0,0,0,0,1,0,0,1,0,8,8,52,0,0
0,1,0,0,0,0,1,0,0,1,0,5,9,55,0,0
0,1,0,0,0,0,1,0,1,0,0,2,9,69,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,2,0,0
1,0,0,0,0,0,1,0,0,0,1,153,153,569,0,0
1,0,0,0,0,0,1,0,0,0,1,71,142,544,0,0
1,0,0,0,0,0,1,0,1,0,0,17,17,150,0,0
0,1,0,0,0,0,1,0,0,1,0,13,13,79,0,0
1,0,0,0,0,0,1,0,0,1,0,12,17,93,0,0
0,1,0,0,0,0,1,0,1,0,0,6,9,64,0,0
0,1,0,0,0,0,1,0,0,0,1,5,5,8,0,0
1,0,0,0,0,0,1,0,0,0,1,3,4,3,0,0
1,0,0,0,0,0,1,0,1,0,0,2,2,8,0,0
0,1,0,0,0,0,1,0,0,1,0,2,2,10,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,2,3,11,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0
0,1,0,0,0,0,1,0,0,0,1,2,5,6,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,4,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,3,0,0
0,1,0,0,0,0,1,0,0,0,1,1,2,7,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,2,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,1,0,0,2,2,2,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
0,1,0,0,0,0,1,0,0,1,0,1,1,6,0,0
1,0,0,0,0,0,1,0,0,0,1,1064,1065,1361,0,0
0,1,0,0,0,0,1,0,0,1,0,200,200,264,0,0
1,0,0,0,0,0,1,0,1,0,0,68,68,178,0,0
1,0,0,0,0,0,1,0,0,1,0,37,68,134,0,0
0,1,0,0,0,0,1,0,1,0,0,16,31,132,0,0
0,1,0,0,0,0,1,0,0,0,1,55,55,166,0,0
0,1,0,0,0,0,1,0,0,0,1,30,45,286,0,0
1,0,0,0,0,0,1,0,1,0,0,11,11,28,0,0
1,0,0,0,0,0,1,0,0,1,0,5,5,7,0,0
1,0,0,0,0,0,1,0,1,0,0,5,6,7,0,0
0,1,0,0,0,0,1,0,0,1,0,3,5,14,0,0
0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,2,2,2,0,0
1,0,0,0,0,0,1,0,0,0,1,5,5,8,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,2,2,19,0,0
1,0,0,0,0,0,1,0,0,0,1,2,2,11,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,4,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,2,0,0
0,1,0,0,0,0,1,0,1,0,0,1,1,15,0,0
0,1,0,0,0,0,1,0,0,0,1,4,4,10,0,0
0,1,0,0,0,0,1,0,1,0,0,1,1,22,0,0
0,1,0,0,0,0,1,0,0,1,0,1,1,13,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
1,0,0,0,0,0,1,0,0,1,0,1,2,8,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,1,0,1,0,0,1,1,2,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,4,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,3,0,0
0,1,0,0,0,0,1,0,1,0,0,1,2,2,0,0
0,1,0,0,0,0,1,0,1,0,0,1,1,2,0,0
0,1,0,0,0,0,1,0,0,0,1,10,10,40,0,0
1,0,0,0,0,0,1,0,0,0,1,6,11,41,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,2,0,0
1,0,0,0,0,0,1,0,0,1,0,1,1,11,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,11,0,0
0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,30,30,30,0,0
1,0,0,0,0,0,1,0,0,0,1,3,3,3,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,73,73,138,0,0
1,0,0,0,0,0,1,0,0,0,1,24,65,94,0,0
1,0,0,0,0,0,1,0,1,0,0,13,13,25,0,0
1,0,0,0,0,0,1,0,0,1,0,4,4,5,0,0
0,1,0,0,0,0,1,0,1,0,0,3,3,4,0,0
0,1,0,0,0,0,1,0,0,1,0,2,3,46,0,0
0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0
0,1,0,0,0,0,1,0,0,0,1,5,5,9,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,3,0,0
1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,0,1,0,0,0,1,2,2,6,0,0
0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,0,1,0,1,0,0,13,25,320,0,0
1,0,0,0,0,0,1,0,0,1,0,2,2,5,0,0
1,0,0,0,0,0,1,0,1,0,0,9,9,54,0,0
0,1,0,0,0,0,1,0,0,0,1,4,5,23,0,0
0,1,0,0,0,0,1,0,0,1,0,3,3,4,0,0
1,0,0,0,0,0,1,0,0,0,1,2,2,25,0,0
1,0,0,0,0,0,1,0,1,0,0,2,6,24,0,0
0,1,0,0,0,0,1,0,0,1,0,2,2,16,0,0
1,0,0,0,0,0,1,0,0,0,1,34,34,117,0,0
1,0,0,0,0,0,1,0,0,0,1,32,60,342,0,0
1,0,0,0,0,0,1,0,1,0,0,1,1,18,0,0
0,1,0,0,0,0,1,0,0,1,0,1,1,3,0,0
1,0,0,0,0,0,1,0,1,0,0,224,224,1633,0,0
0,1,0,0,0,0,1,0,0,1,0,201,201,1154,0,0
1,0,0,0,0,1,0,0,0,1,0,183,431,2896,0,0
1,0,0,0,0,1,0,0,1,0,0,144,275,3331,0,0
1,0,0,0,0,1,0,0,0,0,1,3,3,9,0,0
1,0,0,0,0,1,0,0,0,0,1,2,2,7,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,3,0,0
0,1,0,0,0,1,0,0,1,0,0,1,2,3,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
1,0,0,0,0,1,0,0,0,0,1,2,2,5,0,0
1,0,0,0,0,1,0,0,0,0,1,29,29,50,0,0
1,0,0,0,0,1,0,0,1,0,0,25,25,86,0,0
1,0,0,0,0,1,0,0,1,0,0,5,6,16,0,0
0,1,0,0,0,1,0,0,0,1,0,3,3,8,0,0
1,0,0,0,0,1,0,0,0,0,1,2,2,1,0,0
0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
0,1,0,0,0,1,0,0,0,0,1,1,1,6,0,0
0,1,0,0,0,1,0,0,0,0,1,2,2,1,0,0
1,0,0,0,0,1,0,0,0,0,1,1,2,2,0,0
1,0,0,0,0,1,0,0,1,0,0,1,1,5,0,0
1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0
1,0,0,0,0,1,0,0,0,0,1,2,2,2,0,0
0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
1,0,0,0,0,1,0,0,0,1,0,3,3,8,0,0
1,0,0,0,0,1,0,0,0,1,0,3,6,33,0,0
0,1,0,0,0,1,0,0,1,0,0,1,1,3,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,2,0,0
1,0,0,0,0,1,0,0,0,0,1,2,2,4,0,0
0,1,0,0,0,1,0,0,0,0,1,1,1,18,0,0
0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,2,0,0
1,0,0,0,0,1,0,0,0,0,1,2,2,3,0,0
1,0,0,0,0,1,0,0,0,0,1,50,50,106,0,0
0,1,0,0,0,1,0,0,0,0,1,12,20,67,0,0
1,0,0,0,0,1,0,0,1,0,0,10,10,19,0,0
0,1,0,0,0,1,0,0,0,1,0,6,6,13,0,0
1,0,0,0,0,1,0,0,1,0,0,2,4,5,0,0
1,0,0,0,0,1,0,0,0,1,0,2,5,32,0,0
0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
1,0,0,0,0,1,0,0,0,1,0,1,1,3,0,0
0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
0,1,0,0,0,1,0,0,0,0,1,4,6,18,0,0
0,1,0,0,0,1,0,0,0,0,1,1,1,14,0,0
0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
1,0,0,0,0,1,0,0,0,1,0,1,1,42,0,0
0,1,0,0,0,1,0,0,1,0,0,1,1,2,0,0
1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0
1,0,0,0,0,1,0,0,0,0,1,1,3,5,0,0
0,1,0,0,0,1,0,0,0,0,1,1,1,2,0,0
1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0
1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
0,1,0,0,0,1,0,0,1,0,0,1,1,2,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,3,0,0
1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,2,0,0
0,1,0,0,0,1,0,0,1,0,0,2,2,2,0,0
0,1,0,0,0,1,0,0,1,0,0,9,9,10,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
0,1,0,0,0,1,0,0,1,0,0,1,1,3,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,2,0,0
1,0,0,0,0,1,0,0,1,0,0,298,298,1036,0,0
1,0,0,0,0,1,0,0,0,1,0,159,160,491,0,0
0,1,0,0,0,1,0,0,1,0,0,59,94,413,0,0
1,0,0,0,0,1,0,0,0,1,0,45,77,190,0,0
1,0,0,0,0,1,0,0,1,0,0,1,2,2,0,0
0,1,0,0,0,1,0,0,0,0,1,12,12,38,0,0
0,1,0,0,0,1,0,0,1,0,0,12,12,34,0,0
0,1,0,0,0,1,0,0,0,1,0,6,6,13,0,0
0,1,0,0,0,1,0,0,0,1,0,1,1,12,0,0
1,0,0,0,0,1,0,0,1,0,0,6,6,6,0,0
0,1,0,0,0,1,0,0,0,1,0,4,4,4,0,0
0,1,0,0,0,1,0,0,0,0,1,1,1,4,0,0
0,1,0,0,0,1,0,0,0,0,1,2,2,6,0,0
0,1,0,0,0,1,0,0,1,0,0,1,1,7,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
1,0,0,0,0,1,0,0,0,0,1,3,3,15,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,2,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,8,0,0
1,0,0,0,0,1,0,0,0,0,1,56,56,117,0,0
1,0,0,0,0,1,0,0,1,0,0,5,5,19,0,0
0,1,0,0,0,1,0,0,0,0,1,5,5,6,0,0
0,1,0,0,0,1,0,0,0,1,0,2,2,5,0,0
0,1,0,0,0,1,0,0,0,1,0,2,2,3,0,0
0,1,0,0,0,1,0,0,0,0,1,66,66,273,0,0
1,0,0,0,0,1,0,0,0,1,0,1,1,2,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,4,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,3,0,0
1,0,0,0,0,1,0,0,1,0,0,1,1,7,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,17,0,0
0,1,0,0,0,1,0,0,0,0,1,1,1,12,0,0
0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0
0,1,0,0,0,1,0,0,0,0,1,1,1,2,0,0
0,1,0,0,0,1,0,0,0,0,1,3,3,10,0,0
0,1,0,0,0,1,0,0,0,0,1,3,4,23,0,0
0,1,0,0,0,1,0,0,1,0,0,1,1,9,0,0
0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
0,1,0,0,0,1,0,0,0,0,1,8,14,74,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,4,0,0
1,0,0,0,0,1,0,0,0,1,0,137,137,252,0,0
1,0,0,0,0,1,0,0,0,1,0,86,173,261,0,0
1,0,0,0,0,1,0,0,1,0,0,22,22,40,0,0
1,0,0,0,0,1,0,0,1,0,0,11,28,31,0,0
1,0,0,0,0,1,0,0,0,0,1,3,5,40,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,7,0,0
1,0,0,0,0,1,0,0,0,0,1,27,27,46,0,0
1,0,0,0,0,1,0,0,0,0,1,23,60,131,0,0
1,0,0,0,0,1,0,0,0,1,0,19,19,28,0,0
1,0,0,0,0,1,0,0,0,1,0,6,11,13,0,0
1,0,0,0,0,1,0,0,1,0,0,5,5,6,0,0
1,0,0,0,0,1,0,0,1,0,0,3,9,19,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
1,0,0,0,0,1,0,0,1,0,0,1,1,2,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,4,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
0,1,0,0,0,1,0,0,0,0,1,1,1,9,0,0
0,1,0,0,0,1,0,0,0,0,1,50,50,88,0,0
0,1,0,0,0,1,0,0,0,0,1,31,43,101,0,0
0,1,0,0,0,1,0,0,1,0,0,17,17,45,0,0
0,1,0,0,0,1,0,0,1,0,0,4,4,5,0,0
0,1,0,0,0,1,0,0,0,1,0,4,16,62,0,0
0,1,0,0,0,1,0,0,0,1,0,3,3,11,0,0
0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
0,1,0,0,0,1,0,0,1,0,0,1,1,2,0,0
0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
0,1,0,0,0,1,0,0,0,0,1,1,1,2,0,0
0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
0,1,0,0,0,1,0,0,0,0,1,4,4,9,0,0
0,1,0,0,0,1,0,0,0,0,1,2,2,2,0,0
0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
1,0,0,0,0,1,1,0,0,0,1,3,3,5,0,0
1,0,0,0,0,1,1,0,0,0,1,2,2,10,0,0
0,1,0,0,0,1,1,0,1,0,0,1,1,39,0,0
1,0,0,0,0,1,1,0,0,1,0,1,1,4,0,0
1,0,0,0,0,1,1,0,0,1,0,1,1,11,0,0
1,0,0,0,0,1,1,0,1,0,0,339,339,1940,0,0
1,0,0,0,0,1,1,0,0,1,0,241,241,863,0,0
1,0,0,0,0,1,1,0,0,1,0,158,289,1093,0,0
1,0,0,0,0,1,1,0,1,0,0,78,131,758,0,0
0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0
0,1,0,0,0,1,1,0,0,1,0,1,1,2,0,0
1,0,0,0,0,1,1,0,0,0,1,12,12,14,0,0
0,1,0,0,0,1,1,0,0,0,1,5,6,10,0,0
0,1,0,0,0,1,1,0,0,0,1,1,1,2,0,0
0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
0,1,0,0,0,1,1,0,0,0,1,8,8,11,0,0
1,0,0,0,0,1,1,0,0,1,0,3,3,4,0,0
1,0,0,0,0,1,1,0,0,0,1,2,3,5,0,0
0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0
1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0
1,0,0,0,0,1,1,0,0,0,1,2,2,3,0,0
1,0,0,0,0,1,1,0,0,1,0,1,1,2,0,0
0,1,0,0,0,1,1,0,1,0,0,1,1,6,0,0
1,0,0,0,0,1,1,0,0,1,0,1,1,3,0,0
1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0
0,1,0,0,0,1,1,0,0,1,0,1,1,2,0,0
0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0
1,0,0,0,0,1,1,0,0,0,1,1,14,56,0,0
1,0,0,0,0,1,1,0,0,0,1,1,1,5,0,0
1,0,0,0,0,1,1,0,0,0,1,1,2,15,0,0
1,0,0,0,0,1,1,0,0,0,1,1,1,3,0,0
0,1,0,0,0,1,1,0,0,0,1,1,1,2,0,0
1,0,0,0,0,1,1,0,0,1,0,1,1,3,0,0
0,1,0,0,0,1,1,0,0,0,1,1,1,2,0,0
1,0,0,0,0,1,1,0,0,0,1,2,5,45,0,0
1,0,0,0,0,1,1,0,1,0,0,1,1,4,0,0
1,0,0,0,0,1,1,0,0,1,0,1,1,2,0,0
1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
1,0,0,0,0,1,1,0,0,0,1,17,17,38,0,0
